JobID,Network Id,Existing 035a,Incoming 035a,Action
CEF_1012688_1748084545832::bib::1575250,992848749205151,469743205,469743205,match
CEF_1012688_1748084545832::bib::1577763,992851123705151,469540976,469540976,match
CEF_1012688_1748084545832::bib::1579004,991424614905151,277238642,277238642,match
CEF_1012688_1748084545832::bib::1580532,992851122505151,1044084592,855437678,match
CEF_1012688_1748084545832::bib::1582011,992872495105151,1044606970,1044606970,match
CEF_1012688_1748084545832::bib::158397,994538511105151,213041341,213041341,match
CEF_1012688_1748084545832::bib::1584528,994538510405151,10887852,10887852,field transfer
CEF_1012688_1748084545832::bib::1586481,992496165405151,1044097590,1044097590,match
CEF_1012688_1748084545832::bib::1588356,992316718405151,18337539,18337539,match
CEF_1012688_1748084545832::bib::1590098,992857759205151,1044097741,1044097741,match
CEF_1012688_1748084545832::bib::1591866,992880455205151,1044141480,1044141480,match
CEF_1012688_1748084545832::bib::1593702,992851408105151,1044172609,1044172609,match
CEF_1012688_1748084545832::bib::1595556,992478639805151,1044183422,1044183422,match
CEF_1012688_1748084545832::bib::1596973,992856096105151,1044186555,1044186555,match
CEF_1012688_1748084545832::bib::1598393,992862969105151,1044142658,1044142658,match
CEF_1012688_1748084545832::bib::1599749,992872347605151,1044149342,1044149342,match
CEF_1012688_1748084545832::bib::1601241,992871425105151,1044595291,1044595291,match
CEF_1012688_1748084545832::bib::1602735,992871431505151,1044139664,1044139664,match
CEF_1012688_1748084545832::bib::1604550,992225198005151,1044099295,1044099295,match
CEF_1012688_1748084545832::bib::1605861,992867847205151,1044609491,1044609491,match
CEF_1012688_1748084545832::bib::1607192,992858146805151,1044558814,1044558814,match
CEF_1012688_1748084545832::bib::1608880,992863565205151,1044108688,1044108688,match
CEF_1012688_1748084545832::bib::1610249,991970277205151,469986216,469986216,match
CEF_1012688_1748084545832::bib::161558,991490605405151,907190522,907190522,match
CEF_1012688_1748084545832::bib::1616619,992877792005151,1044071870,1044071870,match
CEF_1012688_1748084545832::bib::1622952,992848744505151,503184301,503184301,match
CEF_1012688_1748084545832::bib::1626783,992854299105151,1017271264,1017271264,match
CEF_1012688_1748084545832::bib::1628582,992851386605151,741553031,741553031,match
CEF_1012688_1748084545832::bib::1630180,992392660605151,16988968,16988968,match
CEF_1012688_1748084545832::bib::1631879,992866188905151,1044140313,1044140313,match
CEF_1012688_1748084545832::bib::1632814,991459751805151,3649985,3649985,match
CEF_1012688_1748084545832::bib::1634372,992857511105151,1044115635,1044115635,match
CEF_1012688_1748084545832::bib::1636081,992860640605151,1044137733,1044137733,match
CEF_1012688_1748084545832::bib::1637816,991427874305151,16963548,16963548,match
CEF_1012688_1748084545832::bib::1639253,992022773905151,135461,135461,match
CEF_1012688_1748084545832::bib::1640879,992857515805151,1044158296,1044158296,match
CEF_1012688_1748084545832::bib::1642371,992004604305151,15339082,15339082,match
CEF_1012688_1748084545832::bib::1644166,992860639905151,1044143892,1044143892,match
CEF_1012688_1748084545832::bib::1645666,992866165805151,1044146187,1044146187,match
CEF_1012688_1748084545832::bib::1647137,992886526505151,1044084782,1044084782,match
CEF_1012688_1748084545832::bib::1648579,991730030205151,15319907,15319907,match
CEF_1012688_1748084545832::bib::165000,994535211005151,27898191,27898191,match
CEF_1012688_1748084545832::bib::1650081,992886970305151,1044134382,1044134382,match
CEF_1012688_1748084545832::bib::1651647,992885672805151,15319646,15319646,match
CEF_1012688_1748084545832::bib::1653067,991730203705151,15319748,15319748,match
CEF_1012688_1748084545832::bib::1654291,992331306805151,10716048,10716048,match
CEF_1012688_1748084545832::bib::1655089,992857749405151,1044063510,1044063510,match
CEF_1012688_1748084545832::bib::1656560,992086236405151,15026809,15026809,match
CEF_1012688_1748084545832::bib::1660089,991675490805151,39206180,39206180,match
CEF_1012688_1748084545832::bib::1663894,991861914405151,42967504,42967504,match
CEF_1012688_1748084545832::bib::1665429,992885058805151,1044085024,1044085024,match
CEF_1012688_1748084545832::bib::1666950,992875412805151,1044078470,1044078470,match
CEF_1012688_1748084545832::bib::1668236,992848581005151,1044071119,1044071119,match
CEF_1012688_1748084545832::bib::1671182,992873142205151,549573858,549573858,match
CEF_1012688_1748084545832::bib::1673484,992861949305151,995587293,995587293,match
CEF_1012688_1748084545832::bib::1675360,991457340905151,1044102511,1052095149,match
CEF_1012688_1748084545832::bib::1676859,992884292305151,14196695,14196695,match
CEF_1012688_1748084545832::bib::1678734,991975758305151,1044069939,1052103267,match
CEF_1012688_1748084545832::bib::1679623,992848465805151,1043977654,1043977654,match
CEF_1012688_1748084545832::bib::1683289,994281502705151,3662430,3662430,match
CEF_1012688_1748084545832::bib::1685742,994281506505151,925943898,925943898,match
CEF_1012688_1748084545832::bib::1687209,992489911305151,121151,121151,match
CEF_1012688_1748084545832::bib::1687987,992875537205151,1015964357,1015964357,match
CEF_1012688_1748084545832::bib::1688915,992873303805151,984205,984205,match
CEF_1012688_1748084545832::bib::1690731,991975752805151,20042760,20042760,match
CEF_1012688_1748084545832::bib::169143,994538321205151,1437529080,1437529080,match
CEF_1012688_1748084545832::bib::1693731,992883531505151,264017092,264017092,match
CEF_1012688_1748084545832::bib::1697014,991467656005151,957241956,994144693,match
CEF_1012688_1748084545832::bib::1701058,992854044305151,173618258,173618258,match
CEF_1012688_1748084545832::bib::1702643,992864487705151,1044075700,1044075700,match
CEF_1012688_1748084545832::bib::1704439,992875417005151,1044103082,1044103082,match
CEF_1012688_1748084545832::bib::1705894,992866650705151,1044092352,1044092352,match
CEF_1012688_1748084545832::bib::1707678,992882577805151,1044123852,1044123852,match
CEF_1012688_1748084545832::bib::1709301,992871399405151,987701463,987701463,match
CEF_1012688_1748084545832::bib::1711058,991422166005151,1044104329,1044104329,match
CEF_1012688_1748084545832::bib::1712684,992272486905151,20022096,20022096,match
CEF_1012688_1748084545832::bib::1714067,992883530805151,1044111780,1044111780,match
CEF_1012688_1748084545832::bib::171464,994538322305151,1338678017,1338678017,match
CEF_1012688_1748084545832::bib::1717689,992856025605151,1049577483,1049577483,match
CEF_1012688_1748084545832::bib::1719846,991422163905151,1044106381,1044106381,match
CEF_1012688_1748084545832::bib::1721231,992861014205151,1044066430,1044066430,match
CEF_1012688_1748084545832::bib::1724699,994280316305151,161510,161510,match
CEF_1012688_1748084545832::bib::17252,993587040305151,1242737527,1242737527,match
CEF_1012688_1748084545832::bib::1726099,992878567305151,1044143598,1044143598,match
CEF_1012688_1748084545832::bib::1728782,992860964405151,2338178,2338178,match
CEF_1012688_1748084545832::bib::1731394,992853814005151,11078323,11078323,match
CEF_1012688_1748084545832::bib::1733638,992499494905151,1044122030,1044122030,match
CEF_1012688_1748084545832::bib::1734635,992186392105151,2129528,2129528,match
CEF_1012688_1748084545832::bib::1736400,992860241705151,1044158223,1044158223,match
CEF_1012688_1748084545832::bib::1739443,991739375505151,1024173634,1024173634,match
CEF_1012688_1748084545832::bib::173975,994538320605151,1434026268,1434026268,match
CEF_1012688_1748084545832::bib::1741631,992872410905151,995538804,995538804,match
CEF_1012688_1748084545832::bib::1743357,992872418005151,1044042029,1044042029,match
CEF_1012688_1748084545832::bib::1744861,992887156405151,1044114659,1044114659,match
CEF_1012688_1748084545832::bib::1748681,992874469905151,968690154,968690154,match
CEF_1012688_1748084545832::bib::1750190,992875921505151,1044128171,1044128171,match
CEF_1012688_1748084545832::bib::1753296,992875236105151,1030484886,1030484886,match
CEF_1012688_1748084545832::bib::1754329,992858985805151,232165035,3874125,match
CEF_1012688_1748084545832::bib::1755178,991737376305151,417648,417648,match
CEF_1012688_1748084545832::bib::1756260,991418109005151,2805400,2805400,match
CEF_1012688_1748084545832::bib::1757176,991450491405151,3563369,3563369,match
CEF_1012688_1748084545832::bib::1758165,992875719705151,776505977,776505977,match
CEF_1012688_1748084545832::bib::1759351,992407863705151,584314,584314,match
CEF_1012688_1748084545832::bib::1760391,991841610405151,2096716,2096716,match
CEF_1012688_1748084545832::bib::1761166,992875420305151,911674793,361538,match
CEF_1012688_1748084545832::bib::1761925,991542456305151,731452,731452,match
CEF_1012688_1748084545832::bib::1763035,991640866005151,240288,240288,match
CEF_1012688_1748084545832::bib::1764230,991949380805151,1887242,1887242,match
CEF_1012688_1748084545832::bib::1765266,992865907905151,1017339809,2275731,match
CEF_1012688_1748084545832::bib::1766060,992850925405151,154051034,154051034,match
CEF_1012688_1748084545832::bib::1767332,992870189105151,16787,16787,match
CEF_1012688_1748084545832::bib::1768483,992866303305151,3408730,3408730,match
CEF_1012688_1748084545832::bib::1769669,991640881805151,1004,1004,match
CEF_1012688_1748084545832::bib::1770449,991529938905151,63000152,63000152,match
CEF_1012688_1748084545832::bib::1771334,992877008305151,60650,60650,match
CEF_1012688_1748084545832::bib::1772243,992877439405151,922795,922795,match
CEF_1012688_1748084545832::bib::1773460,991868755805151,362898,362898,match
CEF_1012688_1748084545832::bib::1774558,992878899005151,13005,13005,match
CEF_1012688_1748084545832::bib::1775835,992886095005151,152626,152626,match
CEF_1012688_1748084545832::bib::1776540,992865907605151,939539439,939539439,match
CEF_1012688_1748084545832::bib::1777676,991641011805151,1223295298,1223295298,match
CEF_1012688_1748084545832::bib::1778696,992879928605151,977459380,977459380,match
CEF_1012688_1748084545832::bib::1779523,991461461805151,1070734,1070734,match
CEF_1012688_1748084545832::bib::1780331,992857988405151,2664831,2664831,match
CEF_1012688_1748084545832::bib::1781207,992848447805151,430197,430197,match
CEF_1012688_1748084545832::bib::1782196,992870451205151,1356,1356,match
CEF_1012688_1748084545832::bib::1782879,992856234705151,233974220,233974220,match
CEF_1012688_1748084545832::bib::1783582,992866304305151,611007,611007,match
CEF_1012688_1748084545832::bib::1784370,992876424005151,510271,510271,match
CEF_1012688_1748084545832::bib::1785429,991867087705151,1206344725,1206344725,match
CEF_1012688_1748084545832::bib::1786614,991709375905151,289614460,289614460,match
CEF_1012688_1748084545832::bib::1787626,992856232405151,161402,161402,match
CEF_1012688_1748084545832::bib::1788519,991775002705151,313490,313490,match
CEF_1012688_1748084545832::bib::1789830,991477428405151,461411327,1467834,match
CEF_1012688_1748084545832::bib::1791206,992870452005151,1119740,1119740,match
CEF_1012688_1748084545832::bib::1792273,991640903505151,438102,438102,match
CEF_1012688_1748084545832::bib::1793445,992395138905151,4091173,4091173,match
CEF_1012688_1748084545832::bib::1794203,991924088905151,3407272,3407272,match
CEF_1012688_1748084545832::bib::1794980,992855027805151,221922210,221922210,match
CEF_1012688_1748084545832::bib::1795789,992879929405151,1062304,1062304,match
CEF_1012688_1748084545832::bib::1796815,992006455805151,261743,261743,match
CEF_1012688_1748084545832::bib::1797501,992882134605151,968125838,968125838,match
CEF_1012688_1748084545832::bib::1798634,992856234905151,488961,488961,match
CEF_1012688_1748084545832::bib::1800126,991594522405151,1044102623,1044102623,match
CEF_1012688_1748084545832::bib::180427,994518470005151,1136071067,1136071067,match
CEF_1012688_1748084545832::bib::1804396,992884390805151,51957345,51957345,match
CEF_1012688_1748084545832::bib::1805321,992855724905151,10665,10665,match
CEF_1012688_1748084545832::bib::1806074,992856152105151,1043996719,5249948,match
CEF_1012688_1748084545832::bib::1806918,991873793205151,964364,964364,match
CEF_1012688_1748084545832::bib::1808111,992875237005151,621037,621037,match
CEF_1012688_1748084545832::bib::1809152,992859412705151,276864,276864,match
CEF_1012688_1748084545832::bib::1810079,992851060805151,361247,361247,match
CEF_1012688_1748084545832::bib::1810795,992861911205151,1044020947,1044020947,match
CEF_1012688_1748084545832::bib::1811727,992883151005151,633987,633987,match
CEF_1012688_1748084545832::bib::1813058,992327541905151,213828867,213828867,match
CEF_1012688_1748084545832::bib::1813822,992862081705151,1941146,1941146,match
CEF_1012688_1748084545832::bib::1815303,991432960805151,18563757,18563757,match
CEF_1012688_1748084545832::bib::1819943,994281419505151,16111790,16111790,match
CEF_1012688_1748084545832::bib::1821453,992873716705151,987684556,987684556,match
CEF_1012688_1748084545832::bib::1822192,992873733005151,499668101,499668101,match
CEF_1012688_1748084545832::bib::1824260,991417914705151,1124289370,1429107879,match
CEF_1012688_1748084545832::bib::1825780,992867795405151,150607340,150607340,match
CEF_1012688_1748084545832::bib::1827309,992860173105151,150607333,150607333,match
CEF_1012688_1748084545832::bib::1828145,992863134105151,503590459,503590459,match
CEF_1012688_1748084545832::bib::1830033,991516397905151,1124288209,1429087719,match
CEF_1012688_1748084545832::bib::1831753,992017293705151,150596500,150596500,match
CEF_1012688_1748084545832::bib::1833342,992387866505151,150596094,150596094,match
CEF_1012688_1748084545832::bib::1834120,992876902305151,456630231,1429092711,match
CEF_1012688_1748084545832::bib::1835503,992879917605151,150586458,150586458,match
CEF_1012688_1748084545832::bib::1837030,992886255805151,150633089,150633089,match
CEF_1012688_1748084545832::bib::1842739,992167812905151,150619745,150619745,match
CEF_1012688_1748084545832::bib::1845169,992161955105151,1052656,1052656,match
CEF_1012688_1748084545832::bib::1846090,992884822005151,70456288,70456288,match
CEF_1012688_1748084545832::bib::1846786,992855168205151,1043995686,1075597786,match
CEF_1012688_1748084545832::bib::1847458,992880604805151,1043962102,1043962102,match
CEF_1012688_1748084545832::bib::1848416,992848422605151,1043990608,1043990608,match
CEF_1012688_1748084545832::bib::1849337,992871840705151,1044028413,1044028413,match
CEF_1012688_1748084545832::bib::1850762,992335634605151,150625261,150625261,match
CEF_1012688_1748084545832::bib::185131,994518388605151,1456983314,1456983314,match
CEF_1012688_1748084545832::bib::1852596,991791425305151,243486855,243486855,match
CEF_1012688_1748084545832::bib::1854184,991475390405151,150623723,150623723,match
CEF_1012688_1748084545832::bib::1855211,992872666205151,3933516,3933516,match
CEF_1012688_1748084545832::bib::1856288,992470128705151,4539422,4539422,match
